Timestamp,Satellite_Name,Latitude,Longitude,Altitude_km,Elevation_Deg,Distance_km,Signal_Strength_Pct,Status
2025-08-22 19:46:53,STARLINK-35541,23.914,122.2382,525.73,73.05,549.6,73.05,通訊良好
2025-08-22 19:35:53,STARLINK-35556,25.2214,121.9557,518.32,71.22,547.47,71.22,通訊良好
2025-08-22 20:48:55,STARLINK-35480,21.1999,119.6578,502.3,55.65,608.43,55.65,通訊良好
2025-08-22 20:22:54,STARLINK-35503,25.4438,120.3414,507.23,73.64,528.64,73.64,通訊良好
2025-08-22 20:23:24,STARLINK-35503,24.0076,121.5954,507.03,79.49,515.69,79.49,通訊良好
2025-08-22 10:34:12,STARLINK-35434,21.7455,121.1615,518.27,62.41,584.75,62.41,通訊良好
2025-08-22 10:34:42,STARLINK-35434,23.197,122.366,518.46,68.79,556.13,68.79,通訊良好
2025-08-22 19:38:23,STARLINK-35416,25.3333,122.2824,523.2,68.2,563.5,68.2,通訊良好
2025-08-22 19:49:23,STARLINK-35485,24.8938,122.3481,519.68,70.07,552.78,70.07,通訊良好
2025-08-22 20:04:24,STARLINK-35483,24.2387,119.7032,519.45,79.14,528.93,79.14,通訊良好
2025-08-22 20:04:54,STARLINK-35483,22.7961,120.928,519.28,73.73,540.94,73.73,通訊良好
2025-08-22 20:05:24,STARLINK-35483,21.342,122.1245,519.12,56.42,623.07,56.42,通訊良好
2025-08-22 20:25:54,STARLINK-35486,22.132,120.1017,512.47,65.74,562.12,65.74,通訊良好
2025-08-22 20:01:54,STARLINK-35616,25.429,119.9159,518.79,72.58,543.72,72.58,通訊良好
2025-08-22 20:02:24,STARLINK-35616,23.9963,121.1662,518.59,84.29,521.18,84.29,通訊良好
2025-08-22 20:02:54,STARLINK-35616,22.5514,122.3862,518.41,64.43,574.71,64.43,通訊良好
2025-08-22 20:08:54,STARLINK-35619,25.3863,120.3706,512.97,74.52,532.28,74.52,通訊良好
2025-08-22 20:09:24,STARLINK-35619,23.9514,121.6217,512.79,79.19,522.05,79.19,通訊良好
2025-08-22 20:43:55,STARLINK-35615,22.432,119.8771,500.92,67.56,541.95,67.56,通訊良好
2025-08-22 20:09:54,STARLINK-34650,24.9271,120.5969,514.49,80.3,521.95,80.3,通訊良好
2025-08-22 20:10:24,STARLINK-34650,23.4889,121.8376,514.28,74.96,532.54,74.96,通訊良好
2025-08-22 20:01:24,STARLINK-35529,21.6425,119.5805,523.83,60.23,603.5,60.23,通訊良好
2025-08-22 10:19:42,STARLINK-35487,21.8782,120.1033,524.14,63.76,584.34,63.76,通訊良好
2025-08-22 10:20:12,STARLINK-35487,23.3269,121.3086,524.34,78.07,535.91,78.07,通訊良好
2025-08-22 14:50:17,STARLINK-35801,24.9982,120.9201,491.44,78.67,501.21,78.67,通訊良好
2025-08-22 14:50:47,STARLINK-35801,23.5532,122.1691,491.25,71.44,518.19,71.44,通訊良好
2025-08-22 05:03:36,STARLINK-35056,22.263,119.2563,506.62,63.33,566.92,63.33,通訊良好
2025-08-22 05:04:06,STARLINK-35056,23.7141,120.4742,506.82,84.17,509.46,84.17,通訊良好
2025-08-22 05:04:36,STARLINK-35056,25.153,121.7219,507.04,73.09,529.97,73.09,通訊良好
2025-08-22 05:29:06,STARLINK-35550,24.1334,119.0021,499.49,71.18,527.72,71.18,通訊良好
2025-08-22 05:29:36,STARLINK-35550,25.5709,120.2612,499.72,71.77,526.14,71.77,通訊良好
2025-08-22 05:31:36,STARLINK-34910,25.6545,119.8085,500.38,69.21,535.22,69.21,通訊良好
2025-08-22 05:09:36,STARLINK-35730,21.3816,121.2777,499.73,57.96,589.55,57.96,通訊良好
2025-08-22 05:10:06,STARLINK-35730,22.8416,122.4807,499.92,64.96,551.81,64.96,通訊良好
2025-08-22 13:56:16,STARLINK-35752,25.3389,120.3111,519.03,75.07,537.17,75.07,通訊良好
2025-08-22 13:56:46,STARLINK-35752,23.9056,121.5594,518.84,79.83,527.12,79.83,通訊良好
2025-08-22 14:19:17,STARLINK-35742,24.8011,120.7754,507.23,81.68,512.62,81.68,通訊良好
2025-08-22 14:19:47,STARLINK-35742,23.3594,122.0155,507.04,72.36,532.07,72.36,通訊良好
2025-08-22 14:49:17,STARLINK-35713,22.5208,119.9291,498.73,68.58,535.75,68.58,通訊良好
2025-08-22 14:49:47,STARLINK-35713,21.0581,121.1264,498.57,55.26,606.72,55.26,通訊良好
2025-08-22 15:01:18,STARLINK-35724,21.5281,119.2605,498.46,56.91,594.95,56.91,通訊良好
2025-08-22 14:23:17,STARLINK-35726,21.4696,119.0797,512.89,56.52,614.92,56.52,通訊良好
2025-08-22 14:27:47,STARLINK-35727,23.2925,120.1358,507.29,77.84,518.94,77.84,通訊良好
2025-08-22 14:28:17,STARLINK-35727,21.8384,121.3453,507.12,62.43,572.11,62.43,通訊良好
2025-08-22 14:34:47,STARLINK-35776,22.53,119.9936,504.66,69.15,540.04,69.15,通訊良好
2025-08-22 14:35:17,STARLINK-35776,21.0693,121.1895,504.5,55.6,611.43,55.6,通訊良好
2025-08-22 14:04:47,STARLINK-35774,25.9899,120.4669,513.34,68.06,553.44,68.06,通訊良好
2025-08-22 14:05:17,STARLINK-35774,24.5608,121.7315,513.17,77.23,526.19,77.23,通訊良好
2025-08-22 05:14:06,STARLINK-35783,23.8272,119.0239,505.02,71.21,533.44,71.21,通訊良好
2025-08-22 05:14:36,STARLINK-35783,25.2656,120.2746,505.24,75.39,522.12,75.39,通訊良好
2025-08-22 05:22:36,STARLINK-34896,22.1603,119.7285,497.93,64.2,553.04,64.2,通訊良好
2025-08-22 05:23:06,STARLINK-34896,23.6149,120.947,498.13,82.63,502.28,82.63,通訊良好
2025-08-22 05:23:36,STARLINK-34896,25.0573,122.1954,498.34,69.73,531.25,69.73,通訊良好
2025-08-22 14:17:47,STARLINK-35802,23.0966,119.981,511.27,75.09,529.08,75.09,通訊良好
2025-08-22 14:18:17,STARLINK-35802,21.6422,121.1856,511.09,61.07,583.98,61.07,通訊良好
2025-08-22 14:18:47,STARLINK-35800,25.7931,120.3949,506.91,69.85,539.98,69.85,通訊良好
2025-08-22 14:19:17,STARLINK-35800,24.3601,121.6569,506.72,78.62,516.88,78.62,通訊良好
2025-08-22 13:59:46,STARLINK-35798,25.769,119.5481,514.46,67.41,557.22,67.41,通訊良好
2025-08-22 14:00:16,STARLINK-35798,24.338,120.8074,514.25,87.16,514.88,87.16,通訊良好
2025-08-22 14:00:46,STARLINK-35798,22.8944,122.0359,514.05,69.16,550.04,69.16,通訊良好
2025-08-22 03:37:04,STARLINK-34615,25.8478,120.005,530.96,69.2,567.99,69.2,通訊良好
2025-08-22 03:37:34,STARLINK-34615,24.7278,121.5692,530.73,78.16,542.26,78.16,通訊良好
2025-08-22 18:59:52,STARLINK-34615,21.2968,120.8366,533.49,59.32,620.34,59.32,通訊良好
2025-08-22 19:00:22,STARLINK-34615,22.4679,122.3146,533.63,64.91,589.23,64.91,通訊良好
2025-08-22 04:38:05,STARLINK-35292,23.6158,120.2352,511.91,81.8,517.2,81.8,通訊良好
2025-08-22 04:38:35,STARLINK-35292,22.4552,121.7479,511.72,67.04,555.74,67.04,通訊良好
2025-08-22 19:56:24,STARLINK-35292,22.1182,119.9634,512.98,65.25,564.85,65.25,通訊良好
2025-08-22 19:56:54,STARLINK-35292,23.2833,121.4674,513.14,76.36,528.03,76.36,通訊良好
2025-08-22 04:41:35,STARLINK-35504,22.7215,119.3917,513.37,68.2,552.91,68.2,通訊良好
2025-08-22 04:42:05,STARLINK-35504,21.5483,120.8829,513.18,60.62,588.92,60.62,通訊良好
2025-08-22 20:00:54,STARLINK-35504,23.8282,120.0161,517.47,81.66,523.0,81.66,通訊良好
2025-08-22 20:01:24,STARLINK-35504,24.9662,121.5607,517.6,76.11,533.18,76.11,通訊良好
2025-08-22 04:29:35,STARLINK-35507,21.8638,119.2417,521.91,60.71,598.43,60.71,通訊良好
2025-08-22 19:50:23,STARLINK-35507,25.2083,120.3494,523.11,76.73,537.47,76.73,通訊良好
2025-08-22 04:19:35,STARLINK-35505,23.4659,119.3136,522.31,73.18,545.67,73.18,通訊良好
2025-08-22 04:20:05,STARLINK-35505,22.3057,120.8189,522.1,68.61,560.7,68.61,通訊良好
2025-08-22 04:20:35,STARLINK-35505,21.1292,122.2974,521.89,54.4,641.87,54.4,通訊良好
2025-08-22 19:40:23,STARLINK-35505,23.3145,119.8911,524.1,76.9,538.1,76.9,通訊良好
2025-08-22 19:40:53,STARLINK-35505,24.459,121.4201,524.27,81.01,530.8,81.01,通訊良好
2025-08-22 03:28:34,STARLINK-35257,25.4678,121.4757,529.94,72.4,555.96,72.4,通訊良好
2025-08-22 18:51:22,STARLINK-35257,21.0465,121.4,534.51,56.65,639.91,56.65,通訊良好
2025-08-22 04:09:05,STARLINK-35407,23.9145,120.1966,524.79,84.0,527.68,84.0,通訊良好
2025-08-22 04:09:35,STARLINK-35407,22.7617,121.712,524.59,70.48,556.57,70.48,通訊良好
2025-08-22 19:29:53,STARLINK-35407,22.1998,119.8634,524.46,66.2,573.21,66.2,通訊良好
2025-08-22 19:30:23,STARLINK-35407,23.3608,121.3654,524.66,78.03,536.32,78.03,通訊良好
2025-08-22 03:51:34,STARLINK-35417,25.5056,121.9329,524.82,69.37,560.78,69.37,通訊良好
2025-08-22 04:24:35,STARLINK-34783,25.0708,120.1074,516.39,77.07,529.83,77.07,通訊良好
2025-08-22 04:25:05,STARLINK-34783,23.9341,121.6555,516.17,78.86,526.09,78.86,通訊良好
2025-08-22 19:43:53,STARLINK-34783,21.2743,120.5695,516.71,58.32,607.18,58.32,通訊良好
2025-08-22 19:44:23,STARLINK-34783,22.45,122.0528,516.89,65.6,567.58,65.6,通訊良好
2025-08-22 04:16:05,STARLINK-35535,23.2044,119.3467,523.98,71.92,551.19,71.92,通訊良好
2025-08-22 04:16:35,STARLINK-35535,22.0408,120.8453,523.77,65.92,573.68,65.92,通訊良好
2025-08-22 19:37:23,STARLINK-35535,23.8057,120.1341,526.27,82.77,530.49,82.77,通訊良好
2025-08-22 19:37:53,STARLINK-35535,24.9419,121.6749,526.45,75.67,543.34,75.67,通訊良好
2025-08-22 04:20:35,STARLINK-35467,25.7018,121.2949,512.2,70.2,544.38,70.2,通訊良好
2025-08-22 04:35:05,STARLINK-35440,24.7549,119.1841,512.25,72.03,538.51,72.03,通訊良好
2025-08-22 04:35:35,STARLINK-35440,23.6119,120.7255,512.04,83.44,515.41,83.44,通訊良好
2025-08-22 04:36:05,STARLINK-35440,22.4512,122.2381,511.84,64.32,567.94,64.32,通訊良好
2025-08-22 19:53:54,STARLINK-35440,21.7316,119.9182,514.29,61.53,585.06,61.53,通訊良好
2025-08-22 19:54:24,STARLINK-35440,22.9017,121.4127,514.43,73.06,537.75,73.06,通訊良好
2025-08-22 03:36:34,STARLINK-35438,25.9087,121.4334,530.15,68.32,570.52,68.32,通訊良好
2025-08-22 17:20:20,STARLINK-35895,21.4671,119.9436,505.44,58.76,591.19,58.76,通訊良好
2025-08-22 07:47:09,STARLINK-35817,21.8422,119.2142,504.69,59.58,585.24,59.58,通訊良好
2025-08-22 07:47:39,STARLINK-35817,23.2972,120.4246,504.86,79.1,514.14,79.1,通訊良好
2025-08-22 07:48:09,STARLINK-35817,24.7403,121.6642,505.05,76.64,519.09,76.64,通訊良好
2025-08-22 07:48:09,STARLINK-35813,21.4873,122.4121,497.5,55.32,604.99,55.32,通訊良好
2025-08-22 07:36:09,STARLINK-35845,22.3821,120.5305,510.47,68.99,546.83,68.99,通訊良好
2025-08-22 07:36:39,STARLINK-35845,23.831,121.7496,510.66,77.42,523.22,77.42,通訊良好
2025-08-22 07:26:08,STARLINK-35846,22.6863,119.7246,515.46,69.89,548.93,69.89,通訊良好
2025-08-22 07:26:38,STARLINK-35846,24.1311,120.9485,515.66,86.97,516.38,86.97,通訊良好
2025-08-22 07:27:09,STARLINK-35846,25.5636,122.2027,515.88,66.85,561.07,66.85,通訊良好
2025-08-22 06:58:38,STARLINK-34861,22.7223,120.0854,523.22,72.11,549.81,72.11,通訊良好
2025-08-22 06:59:08,STARLINK-34861,24.1645,121.3077,523.42,83.06,527.29,83.06,通訊良好
2025-08-22 07:08:38,STARLINK-35795,22.4175,122.4172,514.66,63.1,577.1,63.1,通訊良好
2025-08-22 16:54:50,STARLINK-35824,21.7702,120.1514,512.42,62.3,578.75,62.3,通訊良好
2025-08-22 07:03:38,STARLINK-35804,21.0203,121.4357,516.21,55.45,626.76,55.45,通訊良好
2025-08-22 17:44:21,STARLINK-35831,25.1901,119.487,483.61,70.86,511.9,70.86,通訊良好
2025-08-22 17:44:51,STARLINK-35831,23.7443,120.7425,483.41,84.75,485.45,84.75,通訊良好
2025-08-22 17:45:21,STARLINK-35831,22.2861,121.9677,483.23,63.16,541.59,63.16,通訊良好
2025-08-22 16:38:20,STARLINK-35826,25.0277,119.4916,515.15,73.2,538.11,73.2,通訊良好
2025-08-22 16:38:50,STARLINK-35826,23.5904,120.7342,514.97,83.21,518.61,83.21,通訊良好
2025-08-22 16:39:20,STARLINK-35826,22.1411,121.9473,514.81,63.45,575.51,63.45,通訊良好
2025-08-22 15:57:49,STARLINK-35139,25.5829,120.9881,507.55,72.15,533.21,72.15,通訊良好
2025-08-22 15:58:19,STARLINK-35139,24.1481,122.2452,507.36,72.62,531.64,72.62,通訊良好
2025-08-22 06:46:08,STARLINK-35690,21.58,119.6446,504.7,58.96,589.07,58.96,通訊良好
2025-08-22 06:46:38,STARLINK-35690,23.0369,120.85,504.89,76.22,519.87,76.22,通訊良好
2025-08-22 06:47:08,STARLINK-35690,24.4822,122.0842,505.1,73.74,526.14,73.74,通訊良好
2025-08-22 08:23:10,STARLINK-35661,25.7073,119.9335,454.4,67.33,492.46,67.33,通訊良好
2025-08-22 15:50:49,STARLINK-35647,25.7224,122.3379,506.74,64.41,561.86,64.41,通訊良好
2025-08-22 06:20:07,STARLINK-35665,22.0808,121.4074,514.07,64.91,567.66,64.91,通訊良好
2025-08-22 15:49:49,STARLINK-35671,25.1018,121.425,511.3,75.65,527.76,75.65,通訊良好
2025-08-22 16:47:50,STARLINK-35672,21.8629,119.7082,491.68,61.05,561.91,61.05,通訊良好
2025-08-22 07:12:38,STARLINK-35642,24.0776,119.0954,499.13,72.12,524.45,72.12,通訊良好
2025-08-22 07:13:08,STARLINK-35642,25.5157,120.3534,499.35,72.6,523.3,72.6,通訊良好
2025-08-22 15:47:19,STARLINK-35668,25.7114,121.1969,510.88,70.36,542.45,70.36,通訊良好
2025-08-22 15:47:49,STARLINK-35668,24.2788,122.456,510.66,70.51,541.72,70.51,通訊良好
2025-08-22 07:10:08,STARLINK-35602,21.5862,122.0075,488.67,57.21,581.32,57.21,通訊良好
2025-08-22 16:27:49,STARLINK-35691,22.8111,119.2154,501.7,67.28,543.92,67.28,通訊良好
2025-08-22 16:28:19,STARLINK-35691,21.3516,120.4173,501.52,58.18,590.24,58.18,通訊良好
2025-08-22 06:49:08,STARLINK-34840,24.1543,119.165,509.04,73.2,531.74,73.2,通訊良好
2025-08-22 06:49:38,STARLINK-34840,25.5886,120.4217,509.25,72.23,534.75,72.23,通訊良好
2025-08-22 06:36:37,STARLINK-35686,24.2872,120.1294,511.85,83.51,515.14,83.51,通訊良好
2025-08-22 06:37:07,STARLINK-35686,25.7194,121.3883,512.07,69.68,546.04,69.68,通訊良好
2025-08-22 00:53:01,STARLINK-35617,25.6817,119.5996,511.85,68.36,550.68,68.36,通訊良好
2025-08-22 08:05:39,STARLINK-35618,25.888,120.1361,524.33,68.94,561.87,68.94,通訊良好
2025-08-22 08:06:09,STARLINK-35618,24.7673,121.7036,524.16,76.6,538.83,76.6,通訊良好
2025-08-22 23:26:58,STARLINK-35618,21.9202,122.234,521.89,60.64,598.82,60.64,通訊良好
2025-08-22 01:33:01,STARLINK-35588,22.1178,121.8353,469.05,61.56,533.41,61.56,通訊良好
2025-08-22 09:50:41,STARLINK-35588,24.9399,119.6999,469.09,74.15,487.63,74.15,通訊良好
2025-08-22 09:51:11,STARLINK-35588,23.7891,121.2617,468.94,81.41,474.25,81.41,通訊良好
2025-08-22 00:15:30,STARLINK-35589,21.6788,122.0462,511.98,59.02,597.16,59.02,通訊良好
2025-08-22 08:38:10,STARLINK-35589,24.6258,119.7437,513.31,78.0,524.78,78.0,通訊良好
2025-08-22 08:38:40,STARLINK-35589,23.4813,121.2812,513.14,79.47,521.94,79.47,通訊良好
2025-08-22 23:56:28,STARLINK-35589,21.0012,119.4323,511.61,53.99,632.43,53.99,通訊良好
2025-08-22 23:56:58,STARLINK-35589,22.1818,120.9117,511.78,66.83,556.68,66.83,通訊良好
2025-08-22 23:57:28,STARLINK-35589,23.3462,122.418,511.96,68.89,548.8,68.89,通訊良好
2025-08-22 00:01:00,STARLINK-35611,21.7092,122.3478,519.16,58.37,609.71,58.37,通訊良好
2025-08-22 08:24:10,STARLINK-35611,24.8934,119.4898,516.09,74.13,536.53,74.13,通訊良好
2025-08-22 08:24:40,STARLINK-35611,23.7536,121.0337,515.91,83.8,518.95,83.8,通訊良好
2025-08-22 23:43:58,STARLINK-35611,21.4769,119.8481,519.16,59.31,603.72,59.31,通訊良好
2025-08-22 23:44:28,STARLINK-35611,22.6492,121.3353,519.24,71.0,549.15,71.0,通訊良好
2025-08-22 00:08:00,STARLINK-35533,22.2692,120.3811,520.83,68.02,561.67,68.02,通訊良好
2025-08-22 00:08:30,STARLINK-35533,23.4299,121.886,520.96,74.35,541.01,74.35,通訊良好
2025-08-22 08:32:10,STARLINK-35533,22.4445,120.0216,518.49,68.89,555.78,68.89,通訊良好
2025-08-22 08:32:40,STARLINK-35533,21.269,121.5047,518.31,57.5,614.59,57.5,通訊良好
2025-08-22 23:51:58,STARLINK-35533,23.2753,119.361,520.81,72.41,546.37,72.41,通訊良好
2025-08-22 23:52:28,STARLINK-35533,24.4211,120.8905,520.95,85.84,522.32,85.84,通訊良好
2025-08-22 23:52:58,STARLINK-35533,25.5484,122.4499,521.1,65.5,572.67,65.5,通訊良好
2025-08-22 08:20:40,STARLINK-35446,23.6865,119.8303,519.54,79.1,529.08,79.1,通訊良好
2025-08-22 08:21:10,STARLINK-35446,22.5288,121.3422,519.32,69.76,553.51,69.76,通訊良好
2025-08-22 23:40:58,STARLINK-35446,22.2997,119.4281,523.84,65.27,576.76,65.27,通訊良好
2025-08-22 23:41:28,STARLINK-35446,23.4593,120.9325,523.95,81.33,530.01,81.33,通訊良好
2025-08-22 23:41:58,STARLINK-35446,24.6014,122.4652,524.07,70.27,556.76,70.27,通訊良好
2025-08-22 00:24:30,STARLINK-35457,25.807,119.285,524.49,66.08,573.78,66.08,通訊良好
2025-08-22 00:17:30,STARLINK-35389,21.4308,121.3453,511.69,58.88,597.68,58.88,通訊良好
2025-08-22 08:40:10,STARLINK-35389,24.6753,119.3007,511.67,73.47,533.72,73.47,通訊良好
2025-08-22 08:40:40,STARLINK-35389,23.5311,120.8402,511.5,82.25,516.21,82.25,通訊良好
2025-08-22 08:41:10,STARLINK-35389,22.3694,122.3511,511.33,63.0,573.9,63.0,通訊良好
2025-08-22 23:58:28,STARLINK-35389,21.2856,119.4483,511.48,56.26,615.06,56.26,通訊良好
2025-08-22 23:58:58,STARLINK-35389,22.4624,120.9341,511.63,69.79,545.19,69.79,通訊良好
2025-08-22 23:59:28,STARLINK-35389,23.6227,122.447,511.78,69.77,545.44,69.77,通訊良好
2025-08-22 00:31:00,STARLINK-35502,25.8315,120.066,519.14,69.12,555.62,69.12,通訊良好
2025-08-22 00:28:30,STARLINK-35327,24.6627,119.9952,517.89,80.09,525.74,80.09,通訊良好
2025-08-22 00:29:00,STARLINK-35327,25.7866,121.5623,517.99,68.55,556.55,68.55,通訊良好
2025-08-22 00:36:00,STARLINK-34724,23.393,119.28,513.96,72.21,539.77,72.21,通訊良好
2025-08-22 00:36:30,STARLINK-34724,24.5387,120.8148,514.15,84.84,516.24,84.84,通訊良好
2025-08-22 00:37:00,STARLINK-34724,25.6657,122.3798,514.34,64.88,568.08,64.88,通訊良好
2025-08-22 00:14:00,STARLINK-34851,21.7078,122.3331,513.83,58.16,604.84,58.16,通訊良好
2025-08-22 08:36:40,STARLINK-34851,24.8032,119.73,511.24,76.67,525.4,76.67,通訊良好
2025-08-22 08:37:10,STARLINK-34851,23.6607,121.2733,511.08,81.05,517.37,81.05,通訊良好
2025-08-22 23:55:28,STARLINK-34851,21.5264,120.2649,513.86,60.25,591.88,60.25,通訊良好
2025-08-22 23:55:58,STARLINK-34851,22.6993,121.7551,513.94,69.3,549.39,69.3,通訊良好
2025-08-22 01:37:01,STARLINK-35449,22.1114,121.8007,517.22,63.93,575.79,63.93,通訊良好
2025-08-22 10:00:12,STARLINK-35449,23.9274,119.8155,515.43,80.0,523.39,80.0,通訊良好
2025-08-22 10:00:42,STARLINK-35449,22.7723,121.3345,515.22,72.13,541.33,72.13,通訊良好
2025-08-22 01:25:01,STARLINK-35435,21.4974,121.8614,518.67,58.5,608.29,58.5,通訊良好
2025-08-22 09:48:41,STARLINK-35435,24.0734,120.3781,519.4,86.53,520.36,86.53,通訊良好
2025-08-22 09:49:11,STARLINK-35435,22.9216,121.8993,519.22,70.5,550.81,70.5,通訊良好
2025-08-22 09:43:41,STARLINK-35388,24.218,120.2159,520.03,84.74,522.23,84.74,通訊良好
2025-08-22 09:44:11,STARLINK-35388,23.0685,121.7408,519.81,72.8,544.13,72.8,通訊良好
2025-08-22 01:44:32,STARLINK-35682,22.4167,119.2986,518.44,65.35,570.45,65.35,通訊良好
2025-08-22 01:45:02,STARLINK-35682,23.5761,120.8078,518.63,82.96,522.57,82.96,通訊良好
2025-08-22 01:45:32,STARLINK-35682,24.7178,122.3458,518.82,70.82,549.31,70.82,通訊良好
2025-08-22 10:08:42,STARLINK-35682,21.9019,119.4873,518.69,61.88,588.11,61.88,通訊良好
2025-08-22 01:47:32,STARLINK-35655,25.3295,119.5827,525.71,71.83,553.31,71.83,通訊良好
2025-08-22 09:39:41,STARLINK-35569,25.7298,122.1901,517.07,65.71,567.27,65.71,通訊良好
2025-08-22 01:04:31,STARLINK-35568,22.895,120.1056,532.16,74.23,552.98,74.23,通訊良好
2025-08-22 01:05:01,STARLINK-35568,24.044,121.6217,532.2,79.76,540.82,79.76,通訊良好
2025-08-22 09:30:11,STARLINK-35568,21.5116,119.7979,529.08,59.96,611.15,59.96,通訊良好
2025-08-22 02:02:02,STARLINK-35538,23.4144,119.6774,512.58,75.76,528.83,75.76,通訊良好
2025-08-22 02:02:32,STARLINK-35538,24.5602,121.2134,512.71,82.07,517.66,82.07,通訊良好
2025-08-22 10:25:12,STARLINK-35538,21.5702,119.1619,510.12,57.47,605.03,57.47,通訊良好
2025-08-22 09:38:11,STARLINK-35372,25.6825,121.6218,518.49,69.29,554.32,69.29,通訊良好
2025-08-22 01:25:31,STARLINK-35283,21.7838,120.9271,523.21,63.29,585.69,63.29,通訊良好
2025-08-22 01:26:01,STARLINK-35283,22.9508,122.4198,523.35,67.09,568.19,67.09,通訊良好
2025-08-22 09:49:41,STARLINK-35283,23.4539,119.8144,521.07,77.4,533.94,77.4,通訊良好
2025-08-22 09:50:11,STARLINK-35283,22.2933,121.3201,520.87,67.52,563.7,67.52,通訊良好
2025-08-22 09:43:11,STARLINK-35581,24.9117,121.6401,515.67,75.89,531.7,75.89,通訊良好
2025-08-22 09:50:11,STARLINK-35670,24.6345,120.2589,516.92,82.33,521.58,82.33,通訊良好
2025-08-22 09:50:41,STARLINK-35670,23.4909,121.7956,516.73,75.41,533.94,75.41,通訊良好
2025-08-22 09:59:42,STARLINK-35698,24.5301,120.3261,510.73,83.71,513.82,83.71,通訊良好
2025-08-22 10:00:12,STARLINK-35698,23.3831,121.8623,510.57,73.96,531.26,73.96,通訊良好
2025-08-22 02:23:02,STARLINK-35648,24.8275,119.9444,505.12,78.07,516.27,78.07,通訊良好
2025-08-22 02:23:32,STARLINK-35648,25.9515,121.521,505.22,66.61,550.45,66.61,通訊良好
2025-08-22 01:22:31,STARLINK-35371,21.8625,121.6253,524.01,62.65,589.98,62.65,通訊良好
2025-08-22 09:46:41,STARLINK-35371,23.4719,120.3869,520.86,81.26,526.97,81.26,通訊良好
2025-08-22 09:47:11,STARLINK-35371,22.3114,121.8931,520.65,65.42,572.52,65.42,通訊良好
2025-08-22 13:27:16,STARLINK-34774,25.618,122.0172,508.26,67.3,550.93,67.3,通訊良好
2025-08-22 05:42:06,STARLINK-34844,24.6167,119.701,512.3,77.62,524.49,77.62,通訊良好
2025-08-22 05:42:36,STARLINK-34844,25.7428,121.2689,512.44,69.87,545.79,69.87,通訊良好
2025-08-22 05:18:06,STARLINK-34733,21.5784,121.2473,511.49,60.39,588.34,60.39,通訊良好
2025-08-22 13:40:46,STARLINK-34733,24.5077,119.2562,509.72,73.61,531.31,73.61,通訊良好
2025-08-22 13:41:16,STARLINK-34733,23.3601,120.7922,509.57,80.26,517.03,80.26,通訊良好
2025-08-22 13:41:46,STARLINK-34733,22.1951,122.2998,509.44,61.87,577.68,61.87,通訊良好
2025-08-22 05:44:36,STARLINK-35696,25.973,119.9744,512.12,67.14,555.75,67.14,通訊良好
2025-08-22 13:30:16,STARLINK-35693,25.1151,119.8034,514.91,74.79,533.61,74.79,通訊良好
2025-08-22 13:30:46,STARLINK-35693,23.9789,121.3532,514.72,82.18,519.55,82.18,通訊良好
2025-08-22 05:44:36,STARLINK-35663,25.1967,119.741,513.63,73.61,535.38,73.61,通訊良好
2025-08-22 05:16:36,STARLINK-35689,21.7694,121.7366,514.54,61.02,588.17,61.02,通訊良好
2025-08-22 13:39:16,STARLINK-35689,24.7477,119.131,512.22,71.57,539.92,71.57,通訊良好
2025-08-22 13:39:46,STARLINK-35689,23.6047,120.6723,512.01,83.37,515.46,83.37,通訊良好
2025-08-22 13:40:16,STARLINK-35689,22.444,122.1849,511.82,64.58,566.7,64.58,通訊良好
2025-08-22 05:24:06,STARLINK-35832,23.0474,119.5717,517.04,72.21,543.0,72.21,通訊良好
2025-08-22 05:24:36,STARLINK-35832,24.1977,121.0967,517.2,85.27,518.96,85.27,通訊良好
2025-08-22 13:47:46,STARLINK-35832,21.8523,119.0693,515.12,59.52,597.69,59.52,通訊良好
2025-08-22 04:42:35,STARLINK-35899,21.7121,122.3594,525.6,58.66,615.4,58.66,通訊良好
2025-08-22 13:06:45,STARLINK-35899,24.4836,119.8474,526.96,80.03,535.04,80.03,通訊良好
2025-08-22 13:07:15,STARLINK-35899,23.3404,121.3765,526.79,77.82,538.92,77.82,通訊良好
2025-08-22 05:09:36,STARLINK-35894,21.0024,119.2592,524.88,54.23,646.91,54.23,通訊良好
2025-08-22 05:10:06,STARLINK-35894,22.1795,120.7338,525.05,67.45,568.53,67.45,通訊良好
2025-08-22 05:10:36,STARLINK-35894,23.3406,122.235,525.22,70.93,555.7,70.93,通訊良好
2025-08-22 13:34:46,STARLINK-35894,22.3885,120.4595,523.58,69.47,559.08,69.47,通訊良好
2025-08-22 13:35:16,STARLINK-35894,21.2137,121.9394,523.38,56.22,629.68,56.22,通訊良好
2025-08-22 05:12:36,STARLINK-35922,24.4379,119.7419,526.57,79.18,536.11,79.18,通訊良好
2025-08-22 05:13:06,STARLINK-35922,25.5636,121.2995,526.73,72.09,553.54,72.09,通訊良好
2025-08-22 13:41:16,STARLINK-35917,24.9578,119.3078,510.84,72.01,537.11,72.01,通訊良好
2025-08-22 13:41:46,STARLINK-35917,23.8178,120.8549,510.64,85.52,512.21,85.52,通訊良好
2025-08-22 13:42:16,STARLINK-35917,22.6599,122.3729,510.45,64.95,563.46,64.95,通訊良好
2025-08-22 05:41:36,STARLINK-35916,22.2614,119.794,513.11,66.07,561.36,66.07,通訊良好
